id,destination,origin,year,migrants
25156,74,49,2000,6953
25157,74,25,2000,2134
25158,74,169,2000,121
25159,74,166,2000,1230
25160,74,93,2000,231
25161,74,146,2000,7454
25162,74,26,2000,57493
25163,74,170,2000,49
25164,74,130,2000,537
25165,74,38,2000,4638
25166,74,27,2000,262
25167,74,50,2000,31112
25168,74,131,2000,622
25169,74,114,2000,1175
25170,74,171,2000,451
25171,74,1,2000,8220
25172,74,28,2000,289
25173,74,132,2000,269
25174,74,133,2000,738
25175,25,2,2000,172
25176,25,16,2000,1829
25177,25,128,2000,443
25178,25,145,2000,91
25179,169,2,2000,17118
25180,169,141,2000,138
25181,169,12,2000,180
25182,169,66,2000,69
25183,169,11,2000,207
25184,169,29,2000,720
25185,169,172,2000,52
25186,169,39,2000,139
25187,169,15,2000,703
25188,169,69,2000,143
25189,169,5,2000,654
25190,169,6,2000,1267
25191,169,16,2000,68
25192,169,167,2000,889
25193,169,176,2000,166
25194,169,168,2000,11944
25195,169,21,2000,40
25196,169,73,2000,55
25197,169,9,2000,125
25198,169,33,2000,41
25199,169,36,2000,252099
25200,169,74,2000,57
25201,169,26,2000,822
25202,169,170,2000,473
25203,169,38,2000,1279
25204,169,50,2000,333
25205,169,171,2000,7984
25206,169,132,2000,27
25207,131,134,2000,1018
25208,131,147,2000,116
25209,131,116,2000,628609
25210,131,117,2000,487
25211,131,137,2000,23123
25212,131,137,2000,112286
25213,131,69,2000,810
25214,131,5,2000,6642
25215,131,57,2000,482
25216,131,121,2000,30272
25217,131,149,2000,113
25218,131,123,2000,7098
25219,131,124,2000,161
25220,131,125,2000,46739
25221,131,150,2000,526
25222,131,9,2000,545
25223,131,126,2000,49366
25224,131,127,2000,305
25225,131,128,2000,3655
25226,131,115,2000,582
25227,131,148,2000,74
25228,131,130,2000,12286
25229,131,50,2000,912
25230,131,132,2000,13584
25231,131,133,2000,693
25232,166,67,2000,32
25233,166,135,2000,423
25234,166,153,2000,23
25235,166,136,2000,433
25236,166,172,2000,313
25237,166,137,2000,155
25238,166,137,2000,351
25239,166,151,2000,36908
25240,166,138,2000,63
25241,166,68,2000,1277
25242,166,139,2000,545
25243,166,155,2000,646
25244,166,69,2000,101
25245,166,156,2000,26455
25246,166,157,2000,1970
25247,166,159,2000,102
25248,166,160,2000,2699
25249,166,161,2000,85
25250,166,162,2000,16087
25251,166,158,2000,77
25252,166,126,2000,1452
25253,166,140,2000,23
25254,166,164,2000,612
25255,166,165,2000,62
25256,166,152,2000,8781
25257,93,79,2000,1573
25258,93,172,2000,461
25259,93,81,2000,40
25260,93,69,2000,135
25261,93,84,2000,11148
25262,93,110,2000,5264
25263,93,5,2000,620
25264,93,86,2000,798
25265,93,162,2000,267
25266,93,179,2000,184
25267,93,91,2000,976
25268,93,92,2000,8384
25269,93,50,2000,2090
25270,146,141,2000,10041
25271,146,135,2000,0
25272,146,68,2000,4789
25273,146,69,2000,1038
25274,146,16,2000,11
25275,146,57,2000,1620
25276,146,143,2000,1804
25277,146,160,2000,230
25278,146,161,2000,433
25279,146,144,2000,6607
25280,146,162,2000,133
25281,146,164,2000,373
25282,146,25,2000,437
25283,146,142,2000,698
25284,26,2,2000,9020
25285,26,51,2000,3086
25286,26,141,2000,603
25287,26,12,2000,15638
25288,26,103,2000,131
25289,26,66,2000,13354
25290,26,3,2000,307
25291,26,11,2000,740
25292,26,67,2000,8152
25293,26,53,2000,2839
25294,26,105,2000,320
25295,26,30,2000,447912
25296,26,29,2000,280
25297,26,10,2000,36
25298,26,106,2000,41
25299,26,172,2000,1634
25300,26,107,2000,44
25301,26,137,2000,28
25302,26,96,2000,51
25303,26,54,2000,207
25304,26,81,2000,40
25305,26,14,2000,9679
25306,26,31,2000,1056
25307,26,39,2000,3135
25308,26,120,2000,56
25309,26,40,2000,105
25310,26,42,2000,1557
25311,26,68,2000,14882
25312,26,15,2000,6065
25313,26,69,2000,254815
25314,26,156,2000,134
25315,26,56,2000,55164
25316,26,173,2000,54
25317,26,32,2000,485
25318,26,43,2000,40
25319,26,5,2000,485
25320,26,6,2000,13427
25321,26,16,2000,8922
25322,26,44,2000,501
25323,26,17,2000,2533
25324,26,57,2000,2648
25325,26,177,2000,1865
25326,26,167,2000,4654
25327,26,18,2000,836
25328,26,121,2000,162
25329,26,176,2000,28
25330,26,19,2000,266
25331,26,168,2000,1632
25332,26,20,2000,1054
25333,26,46,2000,61
25334,26,143,2000,2861
25335,26,47,2000,243
25336,26,71,2000,42
25337,26,58,2000,40
25338,26,100,2000,143
25339,26,144,2000,437
25340,26,21,2000,24
25341,26,73,2000,20329
25342,26,162,2000,272
25343,26,48,2000,3310
25344,26,9,2000,1060
25345,26,112,2000,50
25346,26,179,2000,544
25347,26,33,2000,3181
25348,26,61,2000,209
25349,26,22,2000,30
25350,26,35,2000,19316
25351,26,36,2000,18497
25352,26,23,2000,4094
25353,26,164,2000,63
25354,26,37,2000,293
25355,26,1,2000,29
25356,26,64,2000,136
25357,26,128,2000,34
25358,26,115,2000,275
25359,26,65,2000,1126
25360,26,145,2000,212
25361,26,148,2000,71
25362,26,49,2000,4969
25363,26,74,2000,9659
25364,26,25,2000,4995
25365,26,169,2000,248
25366,26,27,2000,41
25367,26,146,2000,475
25368,26,170,2000,1894
25369,26,38,2000,3893
25370,26,60,2000,134372
25371,26,142,2000,717
25372,26,50,2000,17619
25373,26,131,2000,207
25374,26,114,2000,41
25375,26,171,2000,7375
25376,26,28,2000,64
25377,170,2,2000,1784
25378,170,12,2000,7809
25379,170,11,2000,7452
25380,170,29,2000,2158
25381,170,69,2000,1037
25382,170,6,2000,1786
25383,170,167,2000,20579
25384,170,36,2000,79212
25385,170,169,2000,15478
25386,170,38,2000,8394
25387,170,171,2000,71162
25388,94,78,2000,459
25389,94,83,2000,692
25390,94,85,2000,5127
25391,94,50,2000,386
25392,130,141,2000,0
25393,130,3,2000,131
25394,130,67,2000,40
25395,130,116,2000,14278
25396,130,172,2000,374
25397,130,137,2000,84966
25398,130,81,2000,17
25399,130,39,2000,160
25400,130,120,2000,291
25401,130,119,2000,39
25402,130,68,2000,228
25403,130,155,2000,0
25404,130,69,2000,214
25405,130,156,2000,0
25406,130,56,2000,37
25407,130,32,2000,9
25408,130,5,2000,3591
25409,130,57,2000,370
25410,130,177,2000,187
25411,130,121,2000,37371
25412,130,176,2000,136
25413,130,143,2000,1
25414,130,123,2000,7
25415,130,161,2000,0
25416,130,125,2000,27
25417,130,73,2000,196
25418,130,162,2000,4
25419,130,48,2000,8
25420,130,9,2000,594
25421,130,36,2000,279
25422,130,126,2000,70387
25423,130,164,2000,1
25424,130,128,2000,1384
25425,130,133,2000,3
25426,130,65,2000,55
25427,130,129,2000,0
25428,130,145,2000,341554
25429,130,49,2000,26
25430,130,166,2000,4
25431,130,142,2000,1
25432,130,50,2000,1096
25433,130,131,2000,22351
25434,130,132,2000,7
25435,38,2,2000,2416
25436,38,12,2000,94083
25437,38,11,2000,54082
25438,38,30,2000,1983
25439,38,29,2000,280687
25440,38,172,2000,7502
25441,38,40,2000,11687
25442,38,15,2000,73621
25443,38,69,2000,1239
25444,38,5,2000,4364
25445,38,6,2000,2443
25446,38,17,2000,4291
25447,38,167,2000,254065
25448,38,18,2000,4247
25449,38,168,2000,30557
25450,38,20,2000,2019
25451,38,46,2000,22289
25452,38,47,2000,27916
25453,38,144,2000,1988
25454,38,33,2000,3520
25455,38,36,2000,3745842
25456,38,1,2000,14166
25457,38,25,2000,4255
25458,38,169,2000,33574
25459,38,26,2000,1550
25460,38,170,2000,25840
25461,38,171,2000,251285
25462,27,2,2000,2668
25463,27,13,2000,795
25464,27,3,2000,297620
25465,27,10,2000,45340
25466,27,136,2000,1739
25467,27,120,2000,4433
25468,27,119,2000,6295
25469,27,68,2000,1868
25470,27,5,2000,915878
25471,27,18,2000,47494
25472,27,19,2000,21687
25473,27,20,2000,9024
25474,27,144,2000,3188
25475,27,8,2000,2832
25476,27,73,2000,1450
25477,27,162,2000,2319
25478,27,9,2000,305782
25479,27,179,2000,128860
25480,27,22,2000,210
25481,27,23,2000,1604
25482,27,128,2000,4221
25483,27,129,2000,6723
25484,27,145,2000,54597
25485,27,25,2000,22036
25486,27,146,2000,1922
25487,27,26,2000,16050
25488,27,142,2000,261934
25489,27,50,2000,14201
25490,27,28,2000,72861
25491,50,2,2000,14382
25492,50,51,2000,2227
25493,50,141,2000,10318
25494,50,52,2000,26
25495,50,134,2000,5717
25496,50,75,2000,666
25497,50,76,2000,3764
25498,50,103,2000,6561
25499,50,11,2000,572
25500,50,77,2000,772
25501,50,66,2000,18851
25502,50,12,2000,544
25503,50,78,2000,1735
25504,50,13,2000,4047
25505,50,3,2000,149241
25506,50,79,2000,20891
25507,50,29,2000,1108
25508,50,67,2000,20943
25509,50,95,2000,1191
25510,50,151,2000,226
25511,50,4,2000,86
25512,50,53,2000,6470
25513,50,147,2000,1975
25514,50,105,2000,14710
25515,50,30,2000,5178
25516,50,152,2000,94
25517,50,116,2000,1953
25518,50,153,2000,319
25519,50,135,2000,3125
25520,50,80,2000,1043
25521,50,136,2000,180
25522,50,106,2000,4966
25523,50,172,2000,144073
25524,50,173,2000,74718
25525,50,107,2000,11920
25526,50,117,2000,60
25527,50,137,2000,3162
25528,50,96,2000,355
25529,50,54,2000,6757
25530,50,81,2000,1044
25531,50,14,2000,75098
25532,50,31,2000,11819
25533,50,176,2000,11
25534,50,137,2000,8280
25535,50,39,2000,18023
25536,50,118,2000,232
25537,50,82,2000,6517
25538,50,83,2000,504
25539,50,108,2000,2936
25540,50,142,2000,23885
25541,50,97,2000,569
25542,50,138,2000,53
25543,50,119,2000,6334
25544,50,40,2000,1943
25545,50,148,2000,828
25546,50,120,2000,7524
25547,50,41,2000,266
25548,50,42,2000,10943
25549,50,68,2000,91911
25550,50,139,2000,126
25551,50,155,2000,3796
25552,50,15,2000,537
25553,50,69,2000,257322
25554,50,156,2000,54254
25555,50,55,2000,7500
25556,50,56,2000,34008
25557,50,84,2000,9460
25558,50,98,2000,481
25559,50,157,2000,255
25560,50,158,2000,373
25561,50,110,2000,20182
25562,50,85,2000,154
25563,50,99,2000,412
25564,50,32,2000,12721
25565,50,43,2000,1492
25566,50,5,2000,452144
25567,50,6,2000,41087
25568,50,16,2000,31162
25569,50,44,2000,515544
25570,50,45,2000,6642
25571,50,17,2000,11503
25572,50,57,2000,103689
25573,50,86,2000,141559
25574,50,177,2000,36294
25575,50,18,2000,3001
25576,50,167,2000,848
25577,50,121,2000,125340
25578,50,19,2000,5682
25579,50,168,2000,129
25580,50,46,2000,4132
25581,50,20,2000,10106
25582,50,149,2000,320
25583,50,159,2000,1524
25584,50,143,2000,8836
25585,50,70,2000,27
25586,50,47,2000,4214
25587,50,71,2000,1177
25588,50,122,2000,765
25589,50,123,2000,11934
25590,50,7,2000,190
25591,50,160,2000,117
25592,50,58,2000,29178
25593,50,161,2000,29
25594,50,124,2000,26180
25595,50,100,2000,4882
25596,50,72,2000,215
25597,50,59,2000,705
25598,50,87,2000,8935
25599,50,144,2000,11941
25600,50,125,2000,3244
25601,50,150,2000,1195
25602,50,8,2000,5741
25603,50,73,2000,39100
25604,50,101,2000,221
25605,50,162,2000,85449
25606,50,60,2000,1241
25607,50,48,2000,13348
25608,50,21,2000,1954
25609,50,9,2000,310526
25610,50,102,2000,476
25611,50,111,2000,486
25612,50,112,2000,3933
25613,50,179,2000,38793
25614,50,33,2000,58696
25615,50,61,2000,35344
25616,50,22,2000,1026
25617,50,35,2000,7379
25618,50,36,2000,15125
25619,50,126,2000,2294
25620,50,90,2000,6302
25621,50,91,2000,7993
25622,50,92,2000,6855
25623,50,140,2000,87
25624,50,23,2000,8497
25625,50,164,2000,699
25626,50,63,2000,5651
25627,50,127,2000,2808
25628,50,165,2000,16485
25629,50,37,2000,5097
25630,50,64,2000,1192
25631,50,128,2000,42089
25632,50,115,2000,136720
25633,50,65,2000,52676
25634,50,10,2000,65693
25635,50,145,2000,10319
25636,50,113,2000,255
25637,50,49,2000,21773
25638,50,74,2000,15488
25639,50,25,2000,4028
25640,50,169,2000,97
25641,50,166,2000,530
25642,50,93,2000,20581
25643,50,146,2000,2967
25644,50,26,2000,52296
25645,50,170,2000,91
25646,50,94,2000,126
25647,50,130,2000,53378
25648,50,38,2000,11512
25649,50,27,2000,5226
25650,50,131,2000,31553
25651,50,114,2000,935
25652,50,171,2000,506
25653,50,1,2000,22566
25654,50,28,2000,12085
25655,50,132,2000,20818
25656,50,133,2000,47888
25657,114,103,2000,21691
25658,114,105,2000,11507
25659,114,106,2000,1455
25660,114,68,2000,816
25661,114,69,2000,1563
25662,114,57,2000,13403
25663,114,100,2000,602
25664,114,111,2000,1160
25665,114,112,2000,104
25666,114,33,2000,1318
25667,114,61,2000,633
25668,114,35,2000,690
25669,114,65,2000,24303
25670,114,50,2000,513
25671,171,12,2000,22744
25672,171,11,2000,7498
25673,171,29,2000,28456
25674,171,69,2000,9353
25675,171,167,2000,20868
25676,171,168,2000,5110
25677,171,36,2000,1067247
25678,171,169,2000,32002
25679,171,170,2000,796
25680,171,38,2000,131027
25681,1,3,2000,1244
25682,1,10,2000,278
25683,1,172,2000,2573
25684,1,68,2000,127
25685,1,5,2000,933
25686,1,177,2000,471
25687,1,176,2000,648
25688,1,8,2000,774
25689,1,9,2000,166
25690,1,179,2000,70
25691,1,50,2000,3613
25692,28,120,2000,1703
25693,28,119,2000,2766
25694,28,6,2000,0
25695,28,16,2000,5389
25696,28,1,2000,9
25697,28,128,2000,69757
25698,28,129,2000,0
25699,28,145,2000,20102
25700,28,25,2000,2411
25701,28,142,2000,9206
25702,132,134,2000,238248
25703,132,147,2000,111
25704,132,116,2000,1796
25705,132,135,2000,18
25706,132,172,2000,166
25707,132,137,2000,4330
25708,132,137,2000,58237
25709,132,68,2000,55
25710,132,69,2000,157
25711,132,156,2000,166
25712,132,5,2000,3468
25713,132,177,2000,129
25714,132,121,2000,249
25715,132,123,2000,6937
25716,132,160,2000,194
25717,132,125,2000,545
25718,132,150,2000,101
25719,132,162,2000,138
25720,132,126,2000,5662
25721,132,164,2000,166
25722,132,115,2000,1535
25723,132,133,2000,9056
25724,132,130,2000,370
25725,132,142,2000,83
25726,132,50,2000,1036
25727,132,131,2000,4322
25728,133,147,2000,4012
25729,133,123,2000,92989
25730,133,125,2000,197838
25731,133,115,2000,17024
25732,133,50,2000,23747
25733,133,132,2000,26337
25734,2,9,2005,37163
25735,2,169,2005,28460
25736,2,171,2005,1422
25737,51,56,2005,39315
25738,51,57,2005,11069
25739,51,26,2005,2441
25740,51,60,2005,664
25741,141,68,2005,439
25742,141,69,2005,615
25743,141,16,2005,5992
25744,141,57,2005,585
25745,141,18,2005,1785
25746,141,19,2005,946
25747,141,20,2005,968
25748,141,143,2005,1838
25749,141,36,2005,634
25750,141,23,2005,3103
25751,141,128,2005,9147
25752,141,145,2005,1262
25753,141,25,2005,2429
25754,141,50,2005,632
25755,141,28,2005,1870
25756,52,103,2005,494
25757,52,67,2005,255
25758,52,106,2005,148
25759,52,39,2005,140
25760,52,68,2005,4875
25761,52,69,2005,401
25762,52,57,2005,349
25763,52,144,2005,549
25764,52,73,2005,260
25765,52,179,2005,392
25766,52,61,2005,10722
25767,52,65,2005,28450
25768,52,49,2005,55
25769,52,74,2005,86
25770,52,50,2005,1085
25771,52,114,2005,105
25772,134,153,2005,6209
25773,134,136,2005,22
25774,134,137,2005,715
25775,134,137,2005,24738
25776,134,157,2005,228
25777,134,125,2005,169
25778,134,150,2005,601
25779,134,61,2005,6772
25780,134,126,2005,536
25781,134,140,2005,5417
25782,134,115,2005,4241
25783,134,132,2005,209
25784,75,83,2005,560
25785,75,110,2005,328
25786,75,86,2005,398
25787,75,87,2005,245
25788,75,90,2005,774
25789,75,50,2005,358
25790,76,78,2005,2
25791,76,79,2005,266
25792,76,95,2005,12
25793,76,172,2005,118
25794,76,81,2005,18
25795,76,82,2005,4180
25796,76,83,2005,1572
25797,76,120,2005,80
25798,76,68,2005,37
25799,76,109,2005,5
25800,76,69,2005,73
25801,76,156,2005,27
25802,76,84,2005,170
25803,76,110,2005,5702
25804,76,85,2005,29
25805,76,99,2005,7
25806,76,5,2005,70
25807,76,57,2005,64
25808,76,86,2005,3515
25809,76,177,2005,18
25810,76,20,2005,49
25811,76,100,2005,5
25812,76,87,2005,1003
25813,76,73,2005,14
25814,76,77,2005,5
25815,76,162,2005,36
25816,76,9,2005,0
25817,76,88,2005,47
25818,76,90,2005,420
25819,76,75,2005,35
25820,76,91,2005,596
25821,76,92,2005,809
25822,76,115,2005,40
25823,76,65,2005,11
25824,76,113,2005,40
25825,76,25,2005,215
25826,76,93,2005,634
25827,76,94,2005,6
25828,76,142,2005,9
25829,76,50,2005,876
25830,103,2,2005,16
25831,103,51,2005,104
25832,103,141,2005,163
25833,103,52,2005,2
25834,103,134,2005,16
25835,103,66,2005,1584
25836,103,13,2005,20
25837,103,11,2005,870
25838,103,79,2005,13
25839,103,67,2005,831
25840,103,105,2005,37609
25841,103,95,2005,10
25842,103,30,2005,457
25843,103,29,2005,471
25844,103,153,2005,38
25845,103,10,2005,5
25846,103,106,2005,195338
25847,103,172,2005,9956
25848,103,107,2005,2673
25849,103,137,2005,66
25850,103,96,2005,191
25851,103,54,2005,1526
25852,103,81,2005,1712
25853,103,14,2005,74
25854,103,31,2005,2774
25855,103,39,2005,380
25856,103,82,2005,8
25857,103,83,2005,1059
25858,103,108,2005,1479
25859,103,97,2005,116
25860,103,120,2005,51
25861,103,40,2005,77
25862,103,42,2005,110
25863,103,68,2005,6535
25864,103,69,2005,8841
25865,103,55,2005,23
25866,103,56,2005,1576
25867,103,84,2005,18
25868,103,98,2005,150
25869,103,157,2005,2
25870,103,85,2005,65
25871,103,99,2005,104
25872,103,173,2005,8
25873,103,32,2005,1263
25874,103,43,2005,14
25875,103,5,2005,152
25876,103,6,2005,214
25877,103,16,2005,58
25878,103,44,2005,102
25879,103,17,2005,863
25880,103,57,2005,171407
25881,103,86,2005,19
25882,103,177,2005,4206
25883,103,18,2005,114
25884,103,121,2005,5
25885,103,176,2005,23
25886,103,20,2005,1180
25887,103,46,2005,192
25888,103,143,2005,80
25889,103,70,2005,121
25890,103,47,2005,607
25891,103,71,2005,151
25892,103,122,2005,12
25893,103,58,2005,4
25894,103,100,2005,2244
25895,103,72,2005,17
25896,103,144,2005,329
25897,103,125,2005,18
25898,103,150,2005,4
25899,103,73,2005,599
25900,103,77,2005,2
25901,103,101,2005,142
25902,103,162,2005,67
25903,103,48,2005,92
25904,103,9,2005,9
25905,103,102,2005,250
25906,103,111,2005,451818
25907,103,112,2005,127351
25908,103,179,2005,91
25909,103,33,2005,9841
25910,103,61,2005,6674
25911,103,88,2005,118
25912,103,35,2005,1667
25913,103,36,2005,2916
25914,103,62,2005,27
25915,103,23,2005,125
25916,103,1,2005,9
25917,103,64,2005,1254
25918,103,128,2005,4
25919,103,115,2005,196
25920,103,133,2005,4
25921,103,65,2005,107675
25922,103,145,2005,14
25923,103,113,2005,9
25924,103,49,2005,317
25925,103,74,2005,1228
25926,103,25,2005,1704
25927,103,93,2005,54
25928,103,146,2005,71
25929,103,26,2005,983
25930,103,130,2005,2
25931,103,38,2005,5929
25932,103,60,2005,2305
25933,103,142,2005,369
25934,103,50,2005,1460
25935,103,131,2005,2
25936,103,152,2005,19
25937,103,114,2005,114446
25938,103,132,2005,2
25939,11,12,2005,376231
25940,11,29,2005,493
25941,11,15,2005,30947
25942,11,69,2005,508
25943,11,56,2005,1373
25944,11,6,2005,7413
25945,11,16,2005,283
25946,11,167,2005,605
25947,11,20,2005,868
25948,11,36,2005,13472
25949,11,25,2005,2477
25950,11,26,2005,1503
25951,11,170,2005,631
25952,11,38,2005,1991
25953,11,171,2005,884
25954,77,172,2005,855
25955,77,107,2005,8243
25956,77,82,2005,115
25957,77,83,2005,3903
25958,77,84,2005,263
25959,77,110,2005,289
25960,77,85,2005,1288
25961,77,5,2005,238
25962,77,86,2005,719
25963,77,73,2005,4056
25964,77,101,2005,90
25965,77,112,2005,1019
25966,77,179,2005,863
25967,77,61,2005,174
25968,77,92,2005,120
25969,77,113,2005,1285
25970,77,26,2005,11
25971,66,2,2005,6614
25972,66,51,2005,2414
25973,66,141,2005,990
25974,66,52,2005,1
25975,66,134,2005,261
25976,66,76,2005,5
25977,66,103,2005,1168
25978,66,11,2005,2341
25979,66,77,2005,0
25980,66,12,2005,825
25981,66,78,2005,17
25982,66,13,2005,15
25983,66,3,2005,2100
25984,66,79,2005,15
25985,66,29,2005,1278
25986,66,67,2005,1976
25987,66,95,2005,31
25988,66,151,2005,61
25989,66,4,2005,19
25990,66,53,2005,123348
25991,66,147,2005,19
25992,66,105,2005,3979
25993,66,30,2005,12072
25994,66,152,2005,93
25995,66,116,2005,74
25996,66,153,2005,31
25997,66,135,2005,501
25998,66,80,2005,0
25999,66,136,2005,9
26000,66,106,2005,965
26001,66,172,2005,13545
26002,66,173,2005,215
26003,66,174,2005,12
26004,66,107,2005,1204
26005,66,117,2005,0
26006,66,137,2005,351
26007,66,96,2005,137
26008,66,54,2005,44242
26009,66,81,2005,675
26010,66,14,2005,248
26011,66,31,2005,42199
26012,66,176,2005,2158
26013,66,137,2005,537
26014,66,39,2005,1089
26015,66,118,2005,5
26016,66,82,2005,38
26017,66,83,2005,2398
26018,66,108,2005,506
26019,66,142,2005,11425
26020,66,97,2005,52
26021,66,138,2005,7
26022,66,119,2005,80
26023,66,40,2005,286
26024,66,148,2005,18
26025,66,120,2005,979
26026,66,41,2005,0
26027,66,42,2005,1226
26028,66,68,2005,6879
26029,66,139,2005,19
26030,66,155,2005,483
26031,66,15,2005,2544
26032,66,69,2005,157809
26033,66,156,2005,1898
26034,66,55,2005,0
26035,66,56,2005,3071
26036,66,84,2005,11
26037,66,98,2005,286
26038,66,157,2005,232
26039,66,158,2005,52
26040,66,110,2005,14
26041,66,85,2005,48
26042,66,99,2005,75
26043,66,32,2005,27834
26044,66,43,2005,144
26045,66,5,2005,10416
26046,66,6,2005,11889
26047,66,16,2005,4238
26048,66,44,2005,756
26049,66,17,2005,1967
26050,66,57,2005,24180
26051,66,86,2005,159
26052,66,177,2005,2278
26053,66,18,2005,574
26054,66,167,2005,846
26055,66,121,2005,753
26056,66,19,2005,194
26057,66,168,2005,497
26058,66,46,2005,619
26059,66,20,2005,1413
26060,66,149,2005,3
26061,66,159,2005,210
26062,66,143,2005,353
26063,66,70,2005,289
26064,66,47,2005,697
26065,66,71,2005,585
26066,66,122,2005,57
26067,66,123,2005,29
26068,66,7,2005,6
26069,66,160,2005,76
26070,66,58,2005,84
26071,66,161,2005,25
26072,66,124,2005,88
26073,66,100,2005,1159
26074,66,72,2005,19
26075,66,59,2005,16759
26076,66,144,2005,1478
26077,66,125,2005,51
26078,66,150,2005,140
26079,66,8,2005,450
26080,66,73,2005,6503
26081,66,101,2005,159
26082,66,162,2005,6510
26083,66,60,2005,16821
26084,66,48,2005,742
26085,66,21,2005,24
26086,66,9,2005,3694
26087,66,102,2005,47
26088,66,111,2005,175
26089,66,112,2005,1295
