,destination,destination_id,origin,origin_id,1990,1995,2000,2005,2010,2015,2020
18464,bulgaria,30,liberia,159,1,2,3,4,5,5,6
18465,bulgaria,30,libya,143,34,67,99,140,179,210,294
18466,bulgaria,30,liechtenstein,70,1,2,2,3,3,2,1
18467,bulgaria,30,lithuania,47,9,30,50,75,98,118,158
18468,bulgaria,30,luxembourg,71,2,3,4,6,8,64,109
18469,bulgaria,30,madagascar,122,0,1,1,2,2,2,1
18470,bulgaria,30,malawi,123,0,0,0,0,0,1,2
18472,bulgaria,30,maldives,7,1,1,1,2,2,1,0
18473,bulgaria,30,mali,160,0,0,0,1,1,5,3
18474,bulgaria,30,malta,58,1,9,16,25,33,63,165
18476,bulgaria,30,mauritania,161,1,2,2,3,3,2,2
18477,bulgaria,30,mauritius,124,0,0,0,1,1,4,5
18478,bulgaria,30,mexico,100,2,7,12,18,23,54,97
18479,bulgaria,30,monaco,72,1,2,2,3,4,8,12
18481,bulgaria,30,montenegro,59,7,11,15,20,25,24,41
18482,bulgaria,30,morocco,144,19,30,41,57,70,93,156
18483,bulgaria,30,mozambique,125,6,10,14,20,24,31,38
18484,bulgaria,30,namibia,150,1,2,2,3,3,5,8
18486,bulgaria,30,nepal,8,1,2,3,4,5,8,16
18487,bulgaria,30,netherlands,73,12,72,132,204,271,911,1772
18489,bulgaria,30,nicaragua,101,15,17,19,23,27,28,38
18491,bulgaria,30,nigeria,162,31,38,45,57,68,124,246
18492,bulgaria,30,north macedonia,60,1018,1247,1476,1850,2200,2402,4614
18493,bulgaria,30,norway,48,4,24,43,66,88,230,545
18494,bulgaria,30,oman,21,0,1,1,2,2,4,9
18495,bulgaria,30,pakistan,9,23,25,27,33,37,137,290
18496,bulgaria,30,panama,102,4,4,4,5,6,7,7
18498,bulgaria,30,paraguay,111,0,1,1,2,2,2,3
18499,bulgaria,30,peru,112,7,10,12,16,19,26,33
18500,bulgaria,30,philippines,179,10,15,20,27,33,72,155
18501,bulgaria,30,poland,33,423,558,693,895,1085,1444,1946
18502,bulgaria,30,portugal,61,3,24,44,68,90,339,569
18503,bulgaria,30,qatar,22,2,3,4,6,8,29,58
18506,bulgaria,30,romania,35,143,1393,2642,4103,5479,4039,3519
18507,bulgaria,30,russia,36,6899,8936,10972,14064,16970,21381,32789
18508,bulgaria,30,rwanda,126,0,1,1,2,2,2,1
18510,bulgaria,30,san marino,62,1,2,2,3,4,6,4
18511,bulgaria,30,saudi arabia,23,1,8,15,23,31,56,139
18512,bulgaria,30,senegal,164,1,3,4,7,9,11,14
18513,bulgaria,30,serbia,63,562,895,1227,1606,2022,1944,3245
18514,bulgaria,30,seychelles,127,0,0,0,0,0,0,1
18515,bulgaria,30,sierra leone,165,0,0,0,1,1,1,1
18517,bulgaria,30,slovakia,37,63,107,151,209,263,299,394
18518,bulgaria,30,slovenia,64,8,14,19,26,33,83,129
18519,bulgaria,30,somalia,128,1,2,2,3,3,16,23
18520,bulgaria,30,south africa,115,9,35,61,92,121,188,335
18521,bulgaria,30,spain,65,18,346,674,1057,1417,4589,7450
18522,bulgaria,30,sri lanka,10,2,4,5,7,9,12,20
18524,bulgaria,30,sudan,145,12,17,21,28,34,41,48
18525,bulgaria,30,suriname,113,0,0,0,1,1,1,2
18526,bulgaria,30,sweden,49,15,37,58,85,111,274,514
18527,bulgaria,30,switzerland,74,15,46,76,114,148,347,600
18528,bulgaria,30,syrian,25,473,606,738,942,1134,15502,17848
18529,bulgaria,30,tajikistan,169,5,29,53,82,109,133,169
18531,bulgaria,30,togo,166,0,0,0,0,0,1,3
18534,bulgaria,30,trinidad and tobago,93,0,0,0,0,0,4,4
18535,bulgaria,30,tunisia,146,18,30,41,58,72,97,150
18536,bulgaria,30,turkey,26,743,1377,2010,2822,3587,8130,14454
18537,bulgaria,30,turkmenistan,170,7,61,115,179,239,250,317
18538,bulgaria,30,turks and caicos islands,94,1,2,2,3,3,3,1
18540,bulgaria,30,uganda,130,1,2,3,4,5,7,9
18541,bulgaria,30,ukraine,38,1671,2451,3230,4311,5327,6164,11275
18542,bulgaria,30,united arab emirates,27,1,14,26,41,55,133,347
18543,bulgaria,30,united kingdom,50,59,692,1324,2062,2757,5901,11981
18544,bulgaria,30,"tanzania, united republic of",131,7,8,9,11,13,10,13
18546,bulgaria,30,uruguay,114,2,5,8,12,16,16,17
18547,bulgaria,30,uzbekistan,171,24,163,302,465,619,675,925
18550,bulgaria,30,vietnam,1,346,381,416,494,566,557,709
18552,bulgaria,30,yemen,28,28,30,32,38,43,46,93
18553,bulgaria,30,zambia,132,3,5,6,9,11,10,13
18554,bulgaria,30,zimbabwe,133,4,9,14,20,27,27,41
18604,czechia,31,afghanistan,2,51,77,103,221,317,418,484
18605,czechia,31,albania,51,44,66,88,184,262,309,487
18606,czechia,31,algeria,141,80,121,161,408,616,686,805
18607,czechia,31,andorra,52,4,6,8,4,0,0,0
18608,czechia,31,angola,134,33,50,67,129,178,168,161
18609,czechia,31,antigua and barbuda,76,1,2,3,2,0,0,0
18610,czechia,31,argentina,103,76,114,152,133,102,199,366
18611,czechia,31,armenia,11,227,340,453,1305,2031,1865,2096
18612,czechia,31,aruba,77,0,0,0,0,1,0,0
18614,czechia,31,austria,66,1811,2717,3623,3043,2192,2618,3002
18615,czechia,31,azerbaijan,12,45,68,91,406,681,1142,1596
18616,czechia,31,bahamas,78,0,0,0,0,2,2,1
18617,czechia,31,bahrain,13,6,9,12,15,16,14,25
18618,czechia,31,bangladesh,3,8,12,16,70,117,183,718
18619,czechia,31,barbados,79,3,5,7,4,1,1,1
18620,czechia,31,belarus,29,322,483,644,2344,3816,4097,5864
18621,czechia,31,belgium,67,186,279,372,419,427,613,819
18622,czechia,31,belize,95,1,1,1,1,0,0,1
18623,czechia,31,benin,151,7,10,13,28,41,43,39
18625,czechia,31,bhutan,4,0,0,0,2,3,2,3
18627,czechia,31,bosnia and herzegovina,53,355,533,711,1713,2550,2504,3178
18628,czechia,31,botswana,147,0,1,1,40,74,97,30
18629,czechia,31,brazil,105,28,42,56,188,301,462,1150
18631,czechia,31,bulgaria,30,1154,1731,2308,4421,6113,9276,15166
18632,czechia,31,burkina faso,152,1,2,3,8,12,17,17
18633,czechia,31,burundi,116,0,0,0,2,4,5,5
18634,czechia,31,cabo verde,153,3,5,7,9,11,11,17
18636,czechia,31,cameroon,135,1,2,3,44,81,99,131
18638,czechia,31,cayman islands,80,0,0,0,0,0,1,0
18640,czechia,31,chad,136,2,3,4,6,7,6,4
18641,czechia,31,chile,106,7,11,15,53,85,122,244
18642,czechia,31,china,172,303,454,605,2714,4558,4807,6620
18643,czechia,31,hong kong,173,6,9,12,6,0,0,0
18644,czechia,31,colombia,107,18,27,36,99,152,250,424
18645,czechia,31,comoros,117,0,1,1,1,1,0,0
18646,czechia,31,congo,137,16,24,32,43,50,62,60
18647,czechia,31,costa rica,96,3,4,5,17,28,54,158
18649,czechia,31,croatia,54,417,626,835,1163,1383,1632,1898
18650,czechia,31,cuba,81,123,185,247,320,363,431,489
18651,czechia,31,cyprus,14,13,20,27,56,79,106,137
18652,czechia,31,north korea,176,21,32,43,35,25,13,3
18653,czechia,31,congo,137,8,12,16,37,54,88,91
18654,czechia,31,denmark,39,32,48,64,172,264,308,423
18655,czechia,31,djibouti,118,1,2,3,3,3,3,1
18656,czechia,31,dominica,82,0,0,0,1,2,2,2
18657,czechia,31,dominican republic,83,1,2,3,18,32,58,93
18658,czechia,31,ecuador,108,10,15,19,50,76,93,116
18659,czechia,31,egypt,142,39,58,77,289,474,728,1145
18660,czechia,31,el salvador,97,3,5,7,9,11,26,45
18661,czechia,31,equatorial guinea,138,1,1,1,1,0,0,0
18662,czechia,31,eritrea,119,1,1,1,2,3,9,8
18663,czechia,31,estonia,40,15,23,31,83,128,175,256
18664,czechia,31,eswatini,148,0,1,1,1,0,0,0
18665,czechia,31,ethiopia,120,19,29,39,58,71,105,122
18667,czechia,31,finland,42,82,123,164,200,218,298,412
18668,czechia,31,france,68,891,1336,1781,1978,1993,2791,3817
18670,czechia,31,gabon,139,0,0,0,1,2,3,10
18671,czechia,31,gambia,155,2,3,4,8,11,16,13
18672,czechia,31,georgia,15,88,132,176,607,979,1070,1453
18673,czechia,31,germany,69,2375,3563,4750,8294,11052,15567,17983
18674,czechia,31,ghana,156,10,16,21,70,113,197,426
18675,czechia,31,gibraltar,55,0,0,0,0,3,3,2
18676,czechia,31,greece,56,445,667,889,718,483,724,1248
18678,czechia,31,grenada,84,0,0,0,1,1,1,0
18679,czechia,31,guatemala,98,2,3,4,18,30,35,51
18680,czechia,31,guinea,157,6,9,11,43,70,78,79
18681,czechia,31,guinea-bissau,158,2,3,4,13,20,21,22
18682,czechia,31,guyana,110,1,1,1,4,7,5,5
18683,czechia,31,haiti,85,5,8,11,8,4,7,10
18684,czechia,31,honduras,99,1,1,1,6,10,21,40
18685,czechia,31,hungary,32,1526,2290,3053,1998,771,1202,1695
18686,czechia,31,iceland,43,5,7,9,19,27,30,43
18687,czechia,31,india,5,60,90,119,547,921,1707,4315
18689,czechia,31,iran,6,47,70,93,212,310,502,896
18690,czechia,31,iraq,16,65,98,131,298,436,519,657
18691,czechia,31,ireland,44,16,25,33,262,466,584,689
18692,czechia,31,israel,17,35,52,69,252,411,510,796
18693,czechia,31,italy,57,255,382,509,1467,2283,3364,4893
18694,czechia,31,jamaica,86,1,2,3,7,11,22,25
18695,czechia,31,japan,177,48,72,95,758,1346,1519,1764
18696,czechia,31,jordan,18,25,38,51,104,148,169,223
18697,czechia,31,kazakhstan,167,454,682,909,2909,4627,6563,8015
18698,czechia,31,kenya,121,11,16,21,52,77,93,137
18700,czechia,31,kuwait,19,14,21,27,59,86,103,128
18701,czechia,31,kyrgyzstan,168,37,56,75,415,714,810,1262
18703,czechia,31,latvia,46,32,49,65,153,226,450,679
18704,czechia,31,lebanon,20,51,76,101,221,319,345,433
18705,czechia,31,lesotho,149,1,2,3,3,2,2,0
18706,czechia,31,liberia,159,2,3,4,7,9,10,12
18707,czechia,31,libya,143,25,37,49,102,146,188,205
18708,czechia,31,liechtenstein,70,0,0,0,1,1,1,0
18709,czechia,31,lithuania,47,41,61,81,285,462,610,748
18710,czechia,31,luxembourg,71,4,6,8,13,17,22,26
18711,czechia,31,madagascar,122,6,9,12,20,27,24,27
18712,czechia,31,malawi,123,5,7,9,5,0,5,7
18714,czechia,31,maldives,7,0,0,0,2,3,2,5
18715,czechia,31,mali,160,4,6,8,19,28,27,28
18716,czechia,31,malta,58,2,3,4,11,17,22,32
18717,czechia,31,mauritania,161,1,1,1,3,4,7,5
18718,czechia,31,mauritius,124,1,1,1,15,27,32,54
18719,czechia,31,mexico,100,19,29,39,147,240,432,888
18720,czechia,31,monaco,72,0,1,1,2,3,6,6
18722,czechia,31,montenegro,59,29,43,57,46,32,91,148
18723,czechia,31,morocco,144,26,39,51,154,243,303,449
18724,czechia,31,mozambique,125,1,1,1,3,5,12,20
18726,czechia,31,namibia,150,2,3,4,14,22,24,36
18728,czechia,31,nepal,8,4,6,8,59,105,182,1286
18729,czechia,31,netherlands,73,135,203,271,1330,2258,2593,3045
18731,czechia,31,nicaragua,101,4,6,8,10,11,13,22
18733,czechia,31,nigeria,162,17,25,33,275,490,604,771
18734,czechia,31,north macedonia,60,131,197,263,1155,1934,1925,2572
18735,czechia,31,norway,48,24,36,48,84,112,168,238
18736,czechia,31,oman,21,0,0,0,0,1,2,34
18737,czechia,31,pakistan,9,23,34,45,222,376,533,662
18738,czechia,31,panama,102,2,4,5,15,24,44,47
18740,czechia,31,paraguay,111,8,12,15,24,31,27,23
18741,czechia,31,peru,112,17,25,33,105,166,234,319
18742,czechia,31,philippines,179,8,13,17,177,320,509,1590
18743,czechia,31,poland,33,6082,9124,12165,16032,18409,18796,21694
18744,czechia,31,portugal,61,10,15,19,78,129,310,507
18745,czechia,31,qatar,22,7,10,13,10,6,4,7
18748,czechia,31,romania,35,2945,4417,5889,5109,3872,5446,9659
18749,czechia,31,russia,36,3282,4924,6565,18399,28453,32735,37471
18750,czechia,31,rwanda,126,3,5,7,6,5,8,19
18751,czechia,31,saint kitts and nevis,90,1,2,3,2,0,0,0
18752,czechia,31,saint lucia,91,0,1,1,2,3,7,4
18753,czechia,31,saint vincent and the grenadines,92,0,0,0,1,1,1,0
18755,czechia,31,san marino,62,1,1,1,1,1,1,0
18756,czechia,31,sao tome and principe,140,0,0,0,1,2,2,0
18757,czechia,31,saudi arabia,23,4,6,8,36,61,208,299
18758,czechia,31,senegal,164,8,12,15,34,51,59,76
18759,czechia,31,serbia,63,1181,1772,2363,1639,774,1534,3665
18760,czechia,31,seychelles,127,0,1,1,1,0,3,5
18761,czechia,31,sierra leone,165,1,1,1,6,11,16,23
18763,czechia,31,slovakia,37,70252,105379,140506,109909,69630,89301,113773
18764,czechia,31,slovenia,64,64,96,128,182,220,337,478
18765,czechia,31,somalia,128,1,2,3,20,35,28,17
18766,czechia,31,south africa,115,38,57,76,187,279,338,554
18767,czechia,31,spain,65,42,63,84,306,498,962,1524
18768,czechia,31,sri lanka,10,8,12,15,58,96,135,209
18770,czechia,31,sudan,145,16,25,33,49,60,58,63
18771,czechia,31,suriname,113,0,1,1,4,7,7,13
18772,czechia,31,sweden,49,52,78,104,236,345,464,576
18773,czechia,31,switzerland,74,95,142,189,332,444,518,684
18774,czechia,31,syrian,25,108,162,215,396,540,922,1358
18775,czechia,31,tajikistan,169,16,24,32,170,291,255,348
18778,czechia,31,togo,166,4,6,8,11,13,14,20
18780,czechia,31,trinidad and tobago,93,0,1,1,3,4,7,13
18781,czechia,31,tunisia,146,39,58,77,330,550,776,1135
18782,czechia,31,turkey,26,55,82,109,539,915,1617,3077
18783,czechia,31,turkmenistan,170,12,18,23,91,151,162,189
18785,czechia,31,uganda,130,4,6,8,16,23,35,47
18786,czechia,31,ukraine,38,8198,12298,16397,73905,124172,100664,131316
18787,czechia,31,united arab emirates,27,8,12,15,25,33,67,211
18788,czechia,31,united kingdom,50,351,526,701,2383,3833,4851,6410
18789,czechia,31,"tanzania, united republic of",131,5,7,9,16,21,20,30
18791,czechia,31,uruguay,114,9,13,17,19,19,31,45
18792,czechia,31,uzbekistan,171,44,66,88,1202,2197,2166,2777
18795,czechia,31,vietnam,1,3604,5386,7208,31521,52748,45525,50350
18797,czechia,31,yemen,28,27,41,55,122,177,158,190
18798,czechia,31,zambia,132,5,7,9,31,51,62,73
18799,czechia,31,zimbabwe,133,5,8,11,25,37,60,116
18849,hungary,32,afghanistan,2,274,403,532,2385,1821,9411,1816
18850,hungary,32,albania,51,96,113,129,159,189,228,503
18851,hungary,32,algeria,141,263,365,467,575,686,684,929
18852,hungary,32,andorra,52,0,0,0,0,0,1,0
18853,hungary,32,angola,134,32,43,53,67,80,78,116
18854,hungary,32,antigua and barbuda,76,0,0,0,0,0,1,0
18855,hungary,32,argentina,103,22,123,223,274,327,368,432
18856,hungary,32,armenia,11,186,165,144,177,212,173,225
18857,hungary,32,aruba,77,0,0,0,0,0,1,2
18859,hungary,32,austria,66,5206,5365,5523,6780,8097,8694,11188
18860,hungary,32,azerbaijan,12,134,119,103,127,151,201,617
18861,hungary,32,bahamas,78,1,3,5,6,7,6,7
18862,hungary,32,bahrain,13,13,12,10,12,14,14,37
18863,hungary,32,bangladesh,3,60,53,46,57,68,67,244
18864,hungary,32,barbados,79,0,2,3,4,5,2,3
18865,hungary,32,belarus,29,91,125,159,195,233,199,266
18866,hungary,32,belgium,67,98,601,1104,1356,1620,1853,2574
18867,hungary,32,belize,95,0,1,1,1,1,3,2
18868,hungary,32,benin,151,11,15,18,22,26,9,33
18870,hungary,32,bhutan,4,0,0,0,0,0,1,12
18872,hungary,32,bosnia and herzegovina,53,381,323,264,324,387,234,438
18873,hungary,32,botswana,147,1,3,4,5,6,3,12
18874,hungary,32,brazil,105,68,207,346,425,507,1621,1321
18876,hungary,32,bulgaria,30,1962,1696,1429,1755,2096,1294,1421
18877,hungary,32,burkina faso,152,0,0,0,0,0,5,12
18878,hungary,32,burundi,116,0,0,0,0,0,5,12
18879,hungary,32,cabo verde,153,0,0,0,0,0,5,19
18881,hungary,32,cameroon,135,6,71,136,168,201,249,322
18883,hungary,32,cayman islands,80,0,0,0,0,0,1,2
18885,hungary,32,chad,136,2,2,1,1,1,1,5
18886,hungary,32,chile,106,112,110,108,133,158,132,214
18887,hungary,32,china,172,941,4242,7543,9259,11058,13867,17648
18888,hungary,32,colombia,107,33,84,135,166,199,202,335
18889,hungary,32,comoros,117,0,0,0,0,0,1,2
18890,hungary,32,congo,137,18,37,55,68,81,77,76
18891,hungary,32,costa rica,96,8,15,22,27,32,44,98
18893,hungary,32,croatia,54,365,980,1595,1958,2338,1921,2282
18894,hungary,32,cuba,81,252,335,417,512,612,539,618
18895,hungary,32,cyprus,14,387,288,189,232,277,276,307
18896,hungary,32,czechia,31,68,578,1088,1336,1596,1455,1487
18897,hungary,32,north korea,176,0,0,0,0,0,16,17
18898,hungary,32,congo,137,11,15,18,22,26,36,70
18899,hungary,32,denmark,39,42,146,249,306,363,435,643
18900,hungary,32,djibouti,118,0,0,0,0,0,2,3
18901,hungary,32,dominica,82,0,0,0,0,0,1,2
18902,hungary,32,dominican republic,83,0,12,24,30,36,33,59
18903,hungary,32,ecuador,108,22,49,76,94,112,107,219
18904,hungary,32,egypt,142,251,390,529,649,775,1264,2220
18905,hungary,32,el salvador,97,12,11,9,11,13,15,21
18906,hungary,32,equatorial guinea,138,0,0,0,0,0,2,5
18907,hungary,32,eritrea,119,0,3,6,9,11,29,40
18908,hungary,32,estonia,40,39,63,87,107,126,148,160
18909,hungary,32,eswatini,148,0,0,0,0,0,1,2
18910,hungary,32,ethiopia,120,31,61,90,111,132,127,199
18912,hungary,32,faroe islands,41,0,0,0,0,0,1,0
18914,hungary,32,finland,42,92,284,476,586,699,721,922
18915,hungary,32,france,68,1793,2203,2613,3207,3830,3896,4839
18916,hungary,32,gabon,139,0,2,4,5,5,7,7
18917,hungary,32,gambia,155,0,4,7,9,11,11,13
18918,hungary,32,georgia,15,186,165,144,177,212,191,361
18919,hungary,32,germany,69,18409,19850,21290,26133,31209,28219,35636
18920,hungary,32,ghana,156,44,65,85,105,124,116,283
18921,hungary,32,greece,56,1601,1252,903,1109,1324,1140,1361
18923,hungary,32,grenada,84,1,3,4,5,5,3,3
18924,hungary,32,guatemala,98,6,9,12,15,18,16,32
18925,hungary,32,guinea,157,15,22,29,36,43,38,60
18926,hungary,32,guinea-bissau,158,5,6,6,7,8,3,10
18927,hungary,32,guyana,110,5,4,3,4,5,8,9
18928,hungary,32,haiti,85,0,0,0,0,0,4,8
18929,hungary,32,honduras,99,2,5,7,9,11,10,9
18930,hungary,32,iceland,43,8,48,88,109,130,125,148
18931,hungary,32,india,5,978,867,755,928,1108,1110,3217
18933,hungary,32,iran,6,1800,1595,1389,1706,2037,1997,4125
18934,hungary,32,iraq,16,732,649,565,1255,1101,2661,1465
18935,hungary,32,ireland,44,26,287,548,674,805,1120,2046
18936,hungary,32,israel,17,425,786,1147,1410,1683,1556,1898
18937,hungary,32,italy,57,389,1499,2609,3202,3824,4428,6187
18938,hungary,32,jamaica,86,4,12,19,25,30,25,32
18939,hungary,32,japan,177,271,595,919,1128,1347,1423,2069
18940,hungary,32,jordan,18,350,310,270,331,395,481,868
18941,hungary,32,kazakhstan,167,469,416,362,445,531,483,837
18942,hungary,32,kenya,121,18,39,60,74,88,95,254
18944,hungary,32,kuwait,19,154,137,119,147,175,243,380
18945,hungary,32,kyrgyzstan,168,116,103,90,111,132,126,247
18947,hungary,32,latvia,46,21,59,96,119,142,165,194
18948,hungary,32,lebanon,20,304,270,235,289,344,369,521
18949,hungary,32,lesotho,149,0,2,4,5,6,3,1
18950,hungary,32,liberia,159,1,12,23,28,33,33,21
18951,hungary,32,libya,143,332,275,217,268,320,406,395
18952,hungary,32,liechtenstein,70,0,3,5,6,7,4,3
18953,hungary,32,lithuania,47,42,71,99,122,145,181,264
18954,hungary,32,luxembourg,71,4,49,94,116,138,167,285
18955,hungary,32,madagascar,122,8,15,22,27,32,32,44
18956,hungary,32,malawi,123,0,0,0,0,0,3,3
18958,hungary,32,mali,160,8,12,15,18,20,20,26
18959,hungary,32,malta,58,0,13,25,31,37,76,159
18960,hungary,32,mauritania,161,9,6,3,4,5,5,5
18961,hungary,32,mauritius,124,21,28,35,43,51,56,74
18962,hungary,32,mexico,100,20,154,288,355,424,420,708
18963,hungary,32,monaco,72,0,2,4,5,5,5,7
18965,hungary,32,montenegro,59,0,14,27,33,39,44,91
18966,hungary,32,morocco,144,38,83,128,158,188,203,441
18967,hungary,32,mozambique,125,12,14,15,18,20,20,29
18969,hungary,32,namibia,150,0,3,6,7,7,19,25
18971,hungary,32,nepal,8,0,19,38,47,56,52,113
18972,hungary,32,netherlands,73,181,1012,1843,2262,2701,3076,4264
18975,hungary,32,nicaragua,101,8,12,15,19,23,20,26
18977,hungary,32,nigeria,162,169,484,799,981,1172,1447,1769
18978,hungary,32,north macedonia,60,46027,23063,98,121,144,149,301
18979,hungary,32,norway,48,118,456,793,973,1161,1158,1479
18980,hungary,32,oman,21,14,13,11,14,17,20,36
18981,hungary,32,pakistan,9,205,182,158,194,232,3677,1055
18982,hungary,32,panama,102,8,13,18,22,26,28,29
18984,hungary,32,paraguay,111,5,10,14,17,20,15,19
18985,hungary,32,peru,112,72,111,149,183,219,188,267
18986,hungary,32,philippines,179,0,85,170,209,250,282,533
18987,hungary,32,poland,33,3647,3200,2752,3378,4033,3018,3383
18988,hungary,32,portugal,61,21,123,224,276,330,435,630
18989,hungary,32,qatar,22,30,27,23,28,33,53,119
18992,hungary,32,romania,35,194128,170168,146208,179463,214330,190203,214514
18993,hungary,32,russia,36,38081,20575,3069,3768,4500,3462,4583
18994,hungary,32,rwanda,126,1,7,12,15,18,18,23
18995,hungary,32,saint kitts and nevis,90,12,8,3,4,5,0,0
18996,hungary,32,saint lucia,91,0,0,0,0,0,2,2
18997,hungary,32,saint vincent and the grenadines,92,0,2,3,4,5,3,1
18999,hungary,32,san marino,62,0,0,0,0,0,5,3
19000,hungary,32,saudi arabia,23,286,253,220,272,325,373,451
19001,hungary,32,senegal,164,5,11,17,21,24,34,51
19002,hungary,32,serbia,63,0,8421,16841,20672,24689,37115,48194
19003,hungary,32,seychelles,127,0,0,0,0,0,7,8
19004,hungary,32,sierra leone,165,6,13,20,25,30,31,30
19006,hungary,32,slovakia,37,316,7703,15089,18522,22121,19717,20980
19007,hungary,32,slovenia,64,96,189,282,346,413,386,454
19008,hungary,32,somalia,128,5,139,272,334,399,564,472
19009,hungary,32,south africa,115,44,137,230,283,337,332,604
19010,hungary,32,spain,65,54,437,819,1006,1202,1788,2599
19011,hungary,32,sri lanka,10,47,42,36,44,52,61,74
19013,hungary,32,sudan,145,72,95,117,145,173,167,225
19014,hungary,32,suriname,113,0,0,0,0,0,13,12
19015,hungary,32,sweden,49,262,653,1043,1281,1530,1500,1858
19016,hungary,32,switzerland,74,145,829,1512,1857,2218,2477,3692
19017,hungary,32,syrian,25,482,664,846,1039,1241,19083,2693
19018,hungary,32,tajikistan,169,16,14,12,15,18,15,17
19020,hungary,32,togo,166,2,4,6,7,8,11,27
19022,hungary,32,trinidad and tobago,93,0,5,9,12,14,8,16
19023,hungary,32,tunisia,146,34,82,129,159,189,273,573
19024,hungary,32,turkey,26,385,919,1452,1782,2128,2075,3391
19025,hungary,32,turkmenistan,170,0,0,0,0,0,19,44
19026,hungary,32,uganda,130,6,14,22,27,32,36,97
