,destination,destination_id,origin,origin_id,1990,1995,2000,2005,2010,2015,2020
23539,greece,56,comoros,117,0,0,0,29,61,57,59
23540,greece,56,congo,137,2,211,420,536,675,605,673
23542,greece,56,costa rica,96,15,12,9,8,7,5,7
23544,greece,56,croatia,54,257,189,120,127,137,117,140
23545,greece,56,cuba,81,107,81,54,80,109,93,111
23546,greece,56,cyprus,14,24000,16762,9493,9622,10076,9013,10053
23547,greece,56,czechia,31,908,1265,1612,1690,1825,1612,1835
23548,greece,56,north korea,176,541,271,4,11,19,17,18
23549,greece,56,congo,137,406,471,536,318,103,92,2412
23550,greece,56,denmark,39,478,365,240,277,324,282,329
23551,greece,56,djibouti,118,1,5,10,13,18,16,18
23552,greece,56,dominica,82,227,135,40,20,0,0,0
23553,greece,56,dominican republic,83,120,72,23,64,106,82,116
23554,greece,56,ecuador,108,28,17,5,11,19,15,22
23555,greece,56,egypt,142,8991,12917,16886,16578,16830,15367,16568
23556,greece,56,el salvador,97,9,10,11,11,12,9,12
23557,greece,56,equatorial guinea,138,2,1,0,0,0,0,4
23558,greece,56,eritrea,119,75,59,42,88,137,193,674
23559,greece,56,estonia,40,81,50,20,25,31,25,33
23560,greece,56,eswatini,148,3,3,3,10,16,15,16
23561,greece,56,ethiopia,120,1893,1406,914,852,815,702,832
23562,greece,56,faroe islands,41,1,0,0,0,0,0,0
23564,greece,56,finland,42,536,338,130,128,128,95,142
23565,greece,56,france,68,4282,3382,2443,2561,2767,2444,2780
23566,greece,56,french guiana,109,2,2,2,1,0,0,0
23568,greece,56,gabon,139,9,17,25,14,2,2,2
23569,greece,56,gambia,155,32,26,21,32,45,14,26
23570,greece,56,georgia,15,19955,26400,32796,34054,36476,32424,36549
23571,greece,56,germany,69,11636,29130,46488,50099,55512,49846,55261
23572,greece,56,ghana,156,350,316,283,364,460,427,448
23573,greece,56,gibraltar,55,6,5,4,4,3,3,2
23575,greece,56,grenada,84,2,2,1,1,1,1,0
23578,greece,56,guatemala,98,23,15,7,6,6,5,8
23579,greece,56,guinea,157,6,11,16,92,176,27,90
23580,greece,56,guinea-bissau,158,1,1,1,1,0,1,0
23581,greece,56,guyana,110,8,7,5,4,3,3,3
23582,greece,56,haiti,85,80,47,14,15,17,15,17
23584,greece,56,honduras,99,35,22,10,10,12,9,12
23585,greece,56,hungary,32,183,401,612,602,610,530,621
23586,greece,56,iceland,43,21,15,9,16,24,21,23
23587,greece,56,india,5,4132,5249,6437,7406,8674,8096,8411
23589,greece,56,iran,6,1618,1222,833,1129,1475,1370,2364
23590,greece,56,iraq,16,4355,4545,4770,3910,7525,2316,8518
23591,greece,56,ireland,44,378,255,127,162,203,176,207
23592,greece,56,isle of man,45,9,8,7,5,3,3,2
23593,greece,56,israel,17,785,581,378,390,414,378,409
23594,greece,56,italy,57,6235,4311,2367,2545,2811,2504,2812
23595,greece,56,jamaica,86,40,37,33,19,4,4,5
23596,greece,56,japan,177,531,349,163,143,126,103,133
23597,greece,56,jordan,18,2153,1376,616,619,644,598,625
23598,greece,56,kazakhstan,167,1955,6680,11386,12064,13169,11831,13106
23599,greece,56,kenya,121,388,261,136,163,197,175,196
23600,greece,56,kuwait,19,17,52,87,84,85,77,132
23601,greece,56,kyrgyzstan,168,41,65,89,170,258,231,257
23603,greece,56,latvia,46,42,27,12,40,71,56,76
23604,greece,56,lebanon,20,3579,2441,1317,1263,1252,1145,1232
23605,greece,56,lesotho,149,1,0,0,0,0,0,0
23606,greece,56,liberia,159,20,16,12,15,19,17,19
23607,greece,56,libya,143,830,580,334,363,406,372,399
23608,greece,56,liechtenstein,70,6,5,3,3,3,3,3
23609,greece,56,lithuania,47,162,99,35,59,84,61,95
23610,greece,56,luxembourg,71,53,48,42,54,68,60,66
23611,greece,56,madagascar,122,34,48,62,59,57,50,55
23613,greece,56,maldives,7,5,4,2,2,1,1,0
23614,greece,56,mali,160,7,10,12,15,19,18,54
23615,greece,56,malta,58,126,80,33,29,26,22,27
23617,greece,56,mauritania,161,1,2,3,59,120,22,31
23618,greece,56,mauritius,124,25,19,14,11,7,5,7
23619,greece,56,mexico,100,137,108,77,81,87,70,93
23620,greece,56,monaco,72,6,7,8,15,24,22,23
23622,greece,56,montserrat,87,2,2,2,19,39,34,37
23623,greece,56,morocco,144,422,413,404,965,1581,1467,1539
23624,greece,56,mozambique,125,21,23,24,26,28,24,27
23626,greece,56,namibia,150,5,5,6,6,5,5,5
23627,greece,56,nepal,8,17,13,10,24,40,37,34
23628,greece,56,netherlands,73,2130,1535,917,1130,1385,1209,1405
23630,greece,56,nicaragua,101,23,17,12,46,83,74,80
23632,greece,56,nigeria,162,1213,1274,1348,1619,1957,1804,1915
23633,greece,56,north macedonia,60,2300,1404,512,735,989,884,988
23635,greece,56,norway,48,499,312,122,151,186,162,190
23636,greece,56,oman,21,1,2,2,2,2,2,2
23637,greece,56,pakistan,9,4653,7462,10380,20566,31864,29980,4435
23639,greece,56,panama,102,158,106,53,65,79,70,77
23641,greece,56,paraguay,111,40,23,6,11,16,12,17
23642,greece,56,peru,112,116,78,40,63,89,76,92
23644,greece,56,poland,33,12030,9400,6687,6230,5957,5213,6026
23645,greece,56,portugal,61,342,213,81,99,120,104,120
23646,greece,56,puerto rico,88,9,10,10,5,0,0,0
23647,greece,56,qatar,22,3,7,10,267,540,486,538
23651,greece,56,romania,35,2940,8334,13726,17068,21087,18825,21070
23652,greece,56,russia,36,15699,23039,30273,25102,20571,18001,20819
23653,greece,56,rwanda,126,96,94,93,85,81,75,78
23655,greece,56,saint kitts and nevis,90,3,3,3,2,1,1,0
23657,greece,56,saint vincent and the grenadines,92,51,73,96,49,1,1,1
23659,greece,56,san marino,62,4,4,3,1,0,0,0
23660,greece,56,sao tome and principe,140,1,1,2,4,5,5,4
23661,greece,56,saudi arabia,23,300,278,256,240,232,210,228
23662,greece,56,senegal,164,45,36,28,313,621,583,600
23663,greece,56,serbia,63,0,1095,2183,1870,1607,1400,1629
23664,greece,56,seychelles,127,23,16,8,5,3,2,3
23665,greece,56,sierra leone,165,242,203,166,143,124,114,119
23667,greece,56,slovakia,37,388,252,116,140,169,130,181
23668,greece,56,slovenia,64,57,44,29,30,32,26,33
23670,greece,56,somalia,128,24,31,37,310,605,563,1920
23671,greece,56,south africa,115,900,1649,2390,2734,3181,2842,3176
23672,greece,56,spain,65,1113,695,270,337,417,361,424
23673,greece,56,sri lanka,10,744,511,275,313,361,319,364
23675,greece,56,sudan,145,959,839,726,933,1181,1082,1156
23676,greece,56,suriname,113,2,2,1,2,2,2,2
23677,greece,56,sweden,49,1202,1746,2272,2268,2338,2076,2345
23678,greece,56,switzerland,74,1448,1461,1469,1521,1626,1446,1628
23679,greece,56,syrian,25,5066,4893,4777,5063,5538,4660,21609
23680,greece,56,tajikistan,169,7,15,24,28,33,28,34
23683,greece,56,togo,166,6,5,4,7,11,6,12
23685,greece,56,trinidad and tobago,93,4,3,3,3,4,3,4
23686,greece,56,tunisia,146,290,237,184,346,527,491,511
23687,greece,56,turkey,26,17362,24365,31218,23162,15590,13963,15578
23688,greece,56,turkmenistan,170,22262,11140,42,45,50,44,49
23690,greece,56,uganda,130,59,47,36,45,57,49,57
23691,greece,56,ukraine,38,105,2162,4144,4315,4612,3745,4878
23692,greece,56,united arab emirates,27,9,29,49,49,51,46,51
23693,greece,56,united kingdom,50,14115,9463,4712,6021,7572,6716,7596
23694,greece,56,"tanzania, united republic of",131,149,183,217,218,227,207,224
23697,greece,56,uruguay,114,30,34,37,41,47,41,46
23698,greece,56,uzbekistan,171,711,1541,2366,2986,3736,3331,3735
23701,greece,56,vietnam,1,462,292,124,114,107,96,105
23704,greece,56,yemen,28,69,43,17,17,17,16,141
23705,greece,56,zambia,132,144,135,126,116,109,98,109
23706,greece,56,zimbabwe,133,37,119,200,196,196,175,194
23804,italy,57,afghanistan,2,211,187,164,3164,5208,13985,17187
23805,italy,57,albania,51,31662,88919,146176,190016,231439,227638,244913
23806,italy,57,algeria,141,3826,7501,11175,12733,15472,13832,13976
23807,italy,57,andorra,52,1,4,7,23,18,29,14
23808,italy,57,angola,134,105,481,858,872,934,842,892
23809,italy,57,antigua and barbuda,76,1,1,1,5,10,268,7
23810,italy,57,argentina,103,10390,9096,7802,21085,37217,32012,33725
23811,italy,57,armenia,11,8,56,104,287,411,495,690
23813,italy,57,austria,66,3097,2668,2239,3648,5238,4732,4887
23814,italy,57,azerbaijan,12,2,20,39,128,214,206,296
23815,italy,57,bahamas,78,2,5,8,21,34,95,39
23816,italy,57,bahrain,13,0,0,0,12,19,161,37
23817,italy,57,bangladesh,3,4827,10172,15516,43594,65079,77559,102065
23818,italy,57,barbados,79,1,7,12,18,31,51,22
23819,italy,57,belarus,29,32,106,179,8609,17493,16224,2842
23820,italy,57,belgium,67,3989,3452,2915,11579,20219,19411,19818
23821,italy,57,belize,95,1,5,9,11,13,26,25
23822,italy,57,benin,151,37,352,668,1108,1535,1517,2108
23823,italy,57,bhutan,4,4,14,24,24,21,25,18
23825,italy,57,bosnia and herzegovina,53,1402,7507,13612,7998,2143,2343,15120
23826,italy,57,botswana,147,0,3,5,13,24,23,32
23827,italy,57,brazil,105,3993,4877,5762,21344,40412,33745,50050
23829,italy,57,bulgaria,30,155,1957,3760,12110,20634,19430,21223
23830,italy,57,burkina faso,152,133,1516,2898,5535,7756,8104,9716
23831,italy,57,burundi,116,35,110,185,312,430,429,532
23832,italy,57,cabo verde,153,480,739,999,1257,1460,1456,1603
23834,italy,57,cameroon,135,88,921,1755,3832,5791,5710,8321
23837,italy,57,chad,136,6,31,56,244,395,400,437
23838,italy,57,chile,106,2913,2375,1837,3562,5412,5011,5333
23839,italy,57,china,172,14849,25410,35971,68705,98669,99548,115128
23840,italy,57,colombia,107,1467,2452,3437,8810,13853,13506,14679
23841,italy,57,comoros,117,1,2,3,8,15,11,11
23842,italy,57,congo,137,177,904,1630,1694,1815,1687,1636
23843,italy,57,costa rica,96,32,71,109,343,543,558,642
23845,italy,57,croatia,54,2311,7396,12480,11519,11212,9828,9158
23846,italy,57,cuba,81,502,910,1318,4677,7586,7766,9329
23847,italy,57,cyprus,14,14,50,85,188,316,259,181
23848,italy,57,czechia,31,326,379,433,1218,2000,1873,1740
23849,italy,57,north korea,176,0,6,11,33,40,54,53
23850,italy,57,congo,137,71,506,941,1980,3092,2881,3375
23851,italy,57,denmark,39,1142,927,712,903,1230,1000,1125
23852,italy,57,djibouti,118,1,5,10,25,47,34,30
23853,italy,57,dominica,82,0,7,15,54,72,79,52
23854,italy,57,dominican republic,83,3149,3291,3432,8312,12266,12741,15150
23855,italy,57,ecuador,108,347,3700,7053,21026,35368,32488,32225
23856,italy,57,egypt,142,26385,27107,27828,52891,77478,76634,88721
23857,italy,57,el salvador,97,252,860,1469,2862,3865,4417,6164
23858,italy,57,equatorial guinea,138,2,20,38,44,51,50,82
23859,italy,57,eritrea,119,271,1064,1858,4670,7387,7407,7952
23860,italy,57,estonia,40,11,20,28,127,203,230,247
23861,italy,57,eswatini,148,0,1,1,7,15,11,19
23862,italy,57,ethiopia,120,3697,2646,1595,7231,12919,12328,11889
23864,italy,57,finland,42,161,201,241,424,644,538,625
23865,italy,57,france,68,16136,14691,13247,33459,54477,49779,50898
23866,italy,57,gabon,139,5,37,70,133,212,193,264
23867,italy,57,gambia,155,29,234,439,850,1016,9168,22470
23868,italy,57,georgia,15,4,54,105,929,1351,1787,2643
23869,italy,57,germany,69,26844,22011,17177,56970,96804,92367,91648
23870,italy,57,ghana,156,14729,16817,18906,23800,27117,28318,36597
23871,italy,57,greece,56,11494,8215,4936,6764,10521,8039,8292
23872,italy,57,grenada,84,0,2,3,3,6,3,3
23873,italy,57,guatemala,98,38,79,120,476,805,790,885
23874,italy,57,guinea,157,36,421,805,1756,2500,2814,12090
23875,italy,57,guinea-bissau,158,12,84,156,338,444,599,2412
23876,italy,57,guyana,110,3,2,1,8,20,17,14
23877,italy,57,haiti,85,13,34,55,159,268,266,365
23879,italy,57,honduras,99,27,67,108,372,564,652,925
23880,italy,57,hungary,32,243,411,580,1944,3374,3085,3358
23881,italy,57,iceland,43,19,40,61,68,76,61,69
23882,italy,57,india,5,1186,12309,23432,53525,79254,83611,99085
23884,italy,57,iran,6,10789,7969,5148,6588,8091,8149,9821
23885,italy,57,iraq,16,61,544,1027,1945,2837,2900,6043
23886,italy,57,ireland,44,1070,924,778,1168,1731,1470,1627
23887,italy,57,israel,17,4208,2826,1445,1895,2758,2172,2374
23888,italy,57,jamaica,86,13,33,53,97,145,132,154
23889,italy,57,japan,177,4691,3420,2149,2303,3167,2299,2607
23890,italy,57,jordan,18,4155,3082,2010,2093,2471,2059,2100
23891,italy,57,kazakhstan,167,18,30,42,344,582,644,772
23892,italy,57,kenya,121,46,196,347,907,1431,1442,1631
23894,italy,57,kuwait,19,17,42,67,193,344,317,374
23895,italy,57,kyrgyzstan,168,1,6,11,117,186,229,344
23897,italy,57,latvia,46,13,21,29,356,621,642,799
23898,italy,57,lebanon,20,6024,4259,2493,3497,4608,4333,4820
23899,italy,57,lesotho,149,0,2,4,10,13,12,15
23900,italy,57,liberia,159,2,53,105,880,1791,1475,1412
23901,italy,57,libya,143,2738,2101,1463,9544,17686,16733,16778
23902,italy,57,liechtenstein,70,1,8,14,39,85,56,50
23903,italy,57,lithuania,47,6,26,46,701,1336,1259,1442
23904,italy,57,luxembourg,71,285,259,233,1202,2139,2099,2096
23905,italy,57,madagascar,122,67,125,184,454,695,685,786
23906,italy,57,malawi,123,2,10,18,48,81,74,80
23908,italy,57,maldives,7,0,4,8,18,44,26,26
23909,italy,57,mali,160,15,139,264,1983,2455,11195,20236
23910,italy,57,malta,58,89,131,173,351,579,489,572
23912,italy,57,mauritania,161,16,139,261,395,494,540,668
23913,italy,57,mauritius,124,3909,4157,4405,4290,4106,3818,3707
23914,italy,57,mexico,100,532,702,873,1861,2912,2603,3035
23915,italy,57,monaco,72,53,60,67,409,759,597,736
23917,italy,57,montenegro,59,507,1826,3145,2111,925,1055,953
23918,italy,57,morocco,144,131208,147722,164237,202077,237919,233889,244128
23919,italy,57,mozambique,125,20,50,80,192,294,671,332
23921,italy,57,namibia,150,5,5,5,27,47,43,43
23923,italy,57,nepal,8,4,54,105,563,950,1077,1416
23924,italy,57,netherlands,73,4933,4117,3300,4160,5208,4867,5095
23926,italy,57,nicaragua,101,27,78,129,257,370,373,444
23928,italy,57,nigeria,162,6390,8126,9863,18166,24219,27618,61302
23929,italy,57,north macedonia,60,32775,29294,25814,33207,41406,39711,37476
23930,italy,57,norway,48,55,146,238,488,709,602,698
23931,italy,57,oman,21,13,14,15,19,23,23,30
23932,italy,57,pakistan,9,5993,11358,16722,37285,53280,60993,89557
23934,italy,57,panama,102,50,77,104,191,288,310,305
23936,italy,57,paraguay,111,18,57,97,455,831,785,863
23937,italy,57,peru,112,3314,9348,15383,30057,43666,42545,44327
23939,italy,57,poland,33,6428,8007,9586,19418,31430,26503,26086
23940,italy,57,portugal,61,1347,1443,1539,1889,2481,2082,2421
23941,italy,57,qatar,22,0,1,2,21,37,173,72
23944,italy,57,romania,35,11674,31244,50814,240599,433624,413169,419319
23945,italy,57,russia,36,672,1281,1890,10185,17293,17434,19227
23946,italy,57,rwanda,126,44,159,273,317,380,343,384
23947,italy,57,saint kitts and nevis,90,1,1,1,1,1,1,1
23948,italy,57,saint lucia,91,0,1,3,8,12,11,10
23949,italy,57,saint vincent and the grenadines,92,0,1,3,5,8,7,4
23951,italy,57,san marino,62,367,927,1487,1118,707,1077,779
23952,italy,57,sao tome and principe,140,3,6,9,15,23,18,24
23953,italy,57,saudi arabia,23,6,26,46,281,538,511,661
23954,italy,57,senegal,164,42387,41818,41250,53440,63003,67178,87625
23955,italy,57,serbia,63,6203,22646,39090,30369,44698,44820,43214
23956,italy,57,seychelles,127,63,107,152,182,220,188,199
23957,italy,57,sierra leone,165,32,210,388,610,829,818,1811
23959,italy,57,slovakia,37,77,312,548,1691,3145,2597,2404
23960,italy,57,slovenia,64,441,1041,1642,1776,1896,1811,1815
23962,italy,57,somalia,128,3625,2957,2288,4566,7177,8209,8948
23963,italy,57,south africa,115,142,273,404,1423,2438,2386,2492
23964,italy,57,south sudan,129,0,0,0,0,9,18,29
23965,italy,57,spain,65,3629,3449,3269,6351,9637,9081,11308
23966,italy,57,sri lanka,10,11738,16657,21576,35011,47685,47310,51805
23968,italy,57,sudan,145,17,281,545,1407,2440,2193,2311
23969,italy,57,suriname,113,4,5,6,12,15,13,14
23970,italy,57,sweden,49,1213,1118,1023,1562,2219,1967,2044
23971,italy,57,switzerland,74,13618,10570,7523,50147,89998,89238,89545
23972,italy,57,syrian,25,183,1099,2016,2978,3853,3888,5037
23973,italy,57,tajikistan,169,2,8,13,30,45,47,54
23976,italy,57,togo,166,30,374,719,2032,3152,3243,4425
23978,italy,57,trinidad and tobago,93,7,12,16,31,46,42,45
23979,italy,57,tunisia,146,52414,49825,47236,57593,72153,63247,66723
23980,italy,57,turkey,26,4083,4609,5134,8490,12096,11146,11539
23981,italy,57,turkmenistan,170,3,3,2,19,36,35,47
23983,italy,57,uganda,130,18,78,139,281,452,401,484
23984,italy,57,ukraine,38,72,1124,2175,25160,45333,45594,54437
23985,italy,57,united arab emirates,27,1,4,7,102,165,191,354
23986,italy,57,united kingdom,50,18059,14551,11043,19101,28310,25386,28126
23987,italy,57,"tanzania, united republic of",131,47,168,288,489,709,666,783
23989,italy,57,uruguay,114,236,573,910,2091,3440,3084,3200
23990,italy,57,uzbekistan,171,67,71,75,279,449,462,489
23993,italy,57,vietnam,1,221,518,814,1573,2247,2284,2542
23994,italy,57,yemen,28,14,61,108,124,161,146,225
23995,italy,57,zambia,132,7,38,69,241,417,407,417
23996,italy,57,zimbabwe,133,10,27,43,227,420,388,427
24046,malta,58,albania,51,6,7,19,28,29,52,122
24047,malta,58,algeria,141,15,17,22,26,31,53,119
24048,malta,58,argentina,103,5,6,7,9,8,13,27
24049,malta,58,armenia,11,6,7,8,10,9,17,41
24051,malta,58,austria,66,7,9,23,37,46,83,192
24052,malta,58,bangladesh,3,3,4,5,6,7,6,13
24053,malta,58,belarus,29,0,0,0,2,2,5,11
24054,malta,58,belgium,67,9,11,29,46,80,141,323
24055,malta,58,bosnia and herzegovina,53,16,19,50,78,90,157,355
24056,malta,58,brazil,105,10,12,15,19,37,67,156
24057,malta,58,bulgaria,30,36,43,110,174,356,647,1516
24059,malta,58,china,172,63,75,97,117,124,229,545
24060,malta,58,croatia,54,10,12,29,47,35,63,142
24061,malta,58,cyprus,14,10,12,16,19,21,38,86
24062,malta,58,czechia,31,5,6,16,24,22,42,103
24063,malta,58,denmark,39,6,8,20,31,63,111,254
24064,malta,58,egypt,142,157,186,238,283,264,460,1035
24065,malta,58,eritrea,119,8,9,12,14,689,473,1111
24066,malta,58,ethiopia,120,13,16,20,24,145,262,608
24067,malta,58,finland,42,1,1,3,5,23,43,103
24068,malta,58,france,68,43,52,63,73,173,313,730
24069,malta,58,georgia,15,6,8,11,12,16,28,63
24070,malta,58,germany,69,128,153,247,334,380,692,1626
24071,malta,58,ghana,156,5,6,7,10,49,83,181
24072,malta,58,greece,56,7,8,19,31,45,77,171
24073,malta,58,hungary,32,1,1,4,7,41,79,191
24074,malta,58,india,5,95,111,143,168,144,251,565
24076,malta,58,iran,6,6,7,9,11,12,22,51
24077,malta,58,iraq,16,21,25,32,37,38,80,175
24078,malta,58,ireland,44,17,21,53,84,102,185,436
24079,malta,58,israel,17,5,6,8,9,7,12,27
24080,malta,58,italy,57,378,447,606,742,817,1529,3446
24081,malta,58,japan,177,2,2,4,5,8,17,44
24082,malta,58,jordan,18,11,13,17,19,27,47,102
24083,malta,58,kenya,121,8,10,13,16,10,18,43
24084,malta,58,kuwait,19,8,9,11,14,31,55,123
24085,malta,58,latvia,46,3,3,8,12,31,56,129
24086,malta,58,lebanon,20,16,19,23,29,36,65,144
24087,malta,58,libya,143,231,274,397,505,460,887,2083
24088,malta,58,lithuania,47,2,2,5,8,10,20,51
24090,malta,58,morocco,144,18,23,30,38,48,97,247
24091,malta,58,netherlands,73,38,46,115,180,189,340,784
24094,malta,58,nigeria,162,39,46,59,69,140,338,760
24095,malta,58,north macedonia,60,6,7,17,28,17,30,66
24096,malta,58,norway,48,3,4,12,18,39,68,151
24097,malta,58,pakistan,9,17,21,28,35,70,128,300
24098,malta,58,peru,112,3,4,5,6,7,15,36
24100,malta,58,poland,33,7,9,23,36,69,132,325
24101,malta,58,portugal,61,1,1,2,5,26,47,107
24103,malta,58,romania,35,31,37,93,147,243,448,1061
24104,malta,58,russia,36,33,41,106,170,233,457,1147
24105,malta,58,saudi arabia,23,5,6,7,9,11,20,46
24106,malta,58,serbia,63,61,73,186,291,284,501,1137
24108,malta,58,slovakia,37,6,7,17,26,25,50,124
24109,malta,58,slovenia,64,4,5,11,18,9,17,38
24110,malta,58,somalia,128,5,6,7,9,1893,957,2248
24111,malta,58,south africa,115,20,24,32,37,72,131,304
24112,malta,58,spain,65,5,6,15,24,62,112,260
24113,malta,58,sri lanka,10,5,6,8,9,9,15,34
24115,malta,58,sudan,145,7,8,10,12,187,95,223
24116,malta,58,sweden,49,15,17,44,68,223,397,907
24117,malta,58,switzerland,74,10,11,29,45,45,80,185
24118,malta,58,syrian,25,81,95,122,144,183,757,1779
24120,malta,58,trinidad and tobago,93,2,2,3,3,5,9,20
24121,malta,58,tunisia,146,90,106,137,162,151,269,616
24122,malta,58,turkey,26,52,62,79,94,128,224,505
24123,malta,58,ukraine,38,6,8,23,36,61,124,318
24124,malta,58,united arab emirates,27,3,4,5,7,15,25,55
24125,malta,58,united kingdom,50,2289,2731,3299,3746,4586,7613,17883
